# Algorithm: NSGA-III, Scenario: 1, Hosts: 10, VMs: 40, Containers: 200, Run: 1, Solutions: 4
solution_id,makespan,cost,energy,migration
0,136.27,776.5944715435674,156172.69304713325,18.78203125
1,137.847,1004.8671389994238,163316.89284427965,0.0
2,163.01375,926.9899144676891,202654.0019893379,17.22392578125
3,113.605125,953.4745746877265,132643.17706592687,16.9939453125
